id,address,bathroom,bedroom,city,formattedSqft,lastSaleDate,lastSalePrice,latitude,longitude,stateCode,typeDisplay,price,formattedTruliaEstimate,zipCode,neighborhood,walkScore,transitScore,status,county
120,4536 Lilac Ridge Rd,7.0,5.0,San Ramon,"5,287 sqft","Dec 31, 1969",$0,37.781277,-121.93737,CA,Single-Family Home,1998000,,94582,,14,,For Sale,CONTRA COSTA
121,Arianna Ln,3.0,3.0,San Ramon,"1,892 sqft","Dec 31, 1969",$0,37.765755,-121.90743,CA,Condo,7538,,94582,,22,,For Sale,CONTRA COSTA
122,Melrose Ct,4.0,5.0,San Ramon,"4,558 sqft","Dec 31, 1969",$0,37.77627,-121.91021,CA,Single-Family Home,1955,,94582,,14,,For Sale,CONTRA COSTA
123,Calico Ct,2.0,4.0,San Ramon,"4,509 sqft","Dec 31, 1969",$0,37.77737,-121.905205,CA,Single-Family Home,2967,,94582,,9,,For Sale,CONTRA COSTA
124,Ridgeview Ct,2.0,4.0,San Ramon,"2,602 sqft","Dec 31, 1969",$0,37.768543,-121.953735,CA,Single-Family Home,2398,,94583,,57,,For Sale,CONTRA COSTA
125,Craydon Cir,1.0,1.0,San Ramon,612 sqft,"Dec 31, 1969",$0,37.728554,-121.924095,CA,Condo,191250,,94583,,42,,For Sale,CONTRA COSTA
126,Eastridge Dr,1.0,2.0,San Ramon,985 sqft,"Dec 31, 1969",$0,37.768658,-121.941376,CA,Condo,379920,,94582,,38,,For Sale,CONTRA COSTA
127,Winn Ct,3.0,4.0,San Ramon,"3,566 sqft","Dec 31, 1969",$0,37.73681,-121.94818,CA,Single-Family Home,150000,,94583,,26,,For Sale,CONTRA COSTA
128,Melbourne Way,3.0,5.0,San Ramon,"3,175 sqft","Dec 31, 1969",$0,37.754967,-121.89787,CA,Single-Family Home,205000,,94582,,17,,For Sale,CONTRA COSTA
129,Springview Cir,2.0,3.0,San Ramon,"2,056 sqft","Dec 31, 1969",$0,37.760857,-121.94831,CA,Single-Family Home,125000,,94583,,63,,For Sale,CONTRA COSTA
130,Norris Canyon Ter #C,1.0,2.0,San Ramon,"1,022 sqft","Dec 31, 1969",$0,37.778385,-121.9603,CA,Condo,402870,,94583,,49,,For Sale,CONTRA COSTA
131,Norris Canyon Ter #D,2.0,2.0,San Ramon,"1,179 sqft","Dec 31, 1969",$0,37.778637,-121.96051,CA,Condo,440764,,94583,,49,,For Sale,CONTRA COSTA
132,Rosincress Dr,4.0,6.0,San Ramon,"3,847 sqft","Dec 31, 1969",$0,37.77792,-121.94191,CA,Single-Family Home,2262,,94582,,28,,For Sale,CONTRA COSTA
133,Fountainhead Dr,2.0,3.0,San Ramon,"1,158 sqft","Dec 31, 1969",$0,37.77021,-121.990166,CA,Condo,4269,,94583,,43,,For Sale,CONTRA COSTA
134,Winterside Cir,2.0,2.0,San Ramon,"1,440 sqft","Dec 31, 1969",$0,37.759712,-121.949165,CA,Single-Family Home,4353,,94583,,58,,For Sale,CONTRA COSTA
135,Java Dr,2.0,3.0,San Ramon,"1,879 sqft","Dec 31, 1969",$0,37.780563,-121.96099,CA,Single-Family Home,2066,,94582,,45,,For Sale,CONTRA COSTA
136,Broadmoor Dr,2.0,4.0,San Ramon,"1,786 sqft","Dec 31, 1969",$0,37.74219,-121.94415,CA,Single-Family Home,436000,,94583,,25,,For Sale,CONTRA COSTA
137,Alcosta Blvd #333,1.0,2.0,San Ramon,"1,039 sqft","Dec 31, 1969",$0,37.727245,-121.93471,CA,Condo,256800,,94583,,38,,For Sale,ALAMEDA
138,Alcosta Blvd #415,1.0,2.0,San Ramon,952 sqft,"Dec 31, 1969",$0,37.7285,-121.93382,CA,Condo,462642,,94583,,46,,For Sale,ALAMEDA
