id,address,bathroom,bedroom,city,formattedSqft,lastSaleDate,lastSalePrice,latitude,longitude,stateCode,typeDisplay,price,formattedTruliaEstimate,zipCode,neighborhood,walkScore,transitScore,status,county
45,349 Philip Dr #111,2.0,2.0,Daly City,"1,237 sqft","Jan 8, 2014","$439,000",37.669155,-122.46448,CA,Condo,439000,"$472,000",94015,Serramonte,,,Sold,SAN MATEO
46,178 Peoria St,1.0,2.0,Daly City,930 sqft,"Jan 8, 2014","$535,000",37.70454,-122.45453,CA,Single-Family Home,535000,"$621,000",94014,Crocker,,,Sold,SAN MATEO
47,1329 Brunswick St,6.0,8.0,Daly City,"4,494 sqft","Jan 7, 2014","$1,000,000",37.704144,-122.46013,CA,Multi-Family,1000000,,94014,Hillside,,,Sold,SAN MATEO
48,882 Skyline Dr,2.0,4.0,Daly City,"1,520 sqft","Jan 7, 2014","$720,000",37.66967,-122.48782,CA,Single-Family Home,720000,"$775,000",94015,Westlake,,,Sold,SAN MATEO
49,450 Southhill Blvd,2.0,4.0,Daly City,"1,350 sqft","Jan 3, 2014","$702,000",37.706543,-122.43489,CA,Single-Family Home,702000,"$749,000",94014,Southern Hills,,,Sold,SAN MATEO
50,1378 S Mayfair Ave,1.0,3.0,Daly City,"1,120 sqft","Jan 3, 2014","$670,000",37.68632,-122.48856,CA,Single-Family Home,670000,"$765,000",94015,Westlake,,,Sold,SAN MATEO
51,97 Rockridge Ave,2.0,3.0,Daly City,"1,160 sqft","Jan 3, 2014","$650,000",37.677994,-122.489044,CA,Single-Family Home,650000,"$720,000",94015,St. Francis,,,Sold,SAN MATEO
52,457 Westlake Ave,1.0,2.0,Daly City,880 sqft,"Jan 3, 2014","$360,000",37.699238,-122.468575,CA,Single-Family Home,360000,"$513,000",94014,Original Daly City,,,Sold,SAN MATEO
53,599 Vista Grande Ave,1.0,2.0,Daly City,"1,320 sqft","Dec 31, 2013","$626,500",37.70293,-122.46938,CA,Single-Family Home,626500,"$619,000",94014,Original Daly City,,,Sold,SAN MATEO
54,220 Del Prado Dr,2.5,3.0,Daly City,"1,270 sqft","Dec 31, 2013","$725,000",37.679104,-122.480156,CA,Single-Family Home,725000,"$726,000",94015,St. Francis,,,Sold,SAN MATEO
55,43 Garibaldi St,2.0,4.0,Daly City,"1,790 sqft","Dec 31, 2013","$608,000",37.69391,-122.46331,CA,Single-Family Home,608000,"$743,000",94014,Hillside,,,Sold,SAN MATEO
56,379 Woodrow St,1.0,2.0,Daly City,690 sqft,"Dec 31, 2013","$335,000",37.698044,-122.466644,CA,Single-Family Home,335000,"$451,000",94014,Original Daly City,,,Sold,SAN MATEO
57,84 Bepler St,1.0,2.0,Daly City,650 sqft,"Dec 27, 2013","$436,000",37.707348,-122.462524,CA,Single-Family Home,436000,"$510,000",94014,Original Daly City,,,Sold,SAN MATEO
58,291 Oakridge Dr,2.0,3.0,Daly City,"1,170 sqft","Dec 27, 2013","$589,000",37.703396,-122.4277,CA,Single-Family Home,589000,"$712,000",94014,Southern Hills,,,Sold,SAN MATEO
59,37 Montrose Ave,1.0,2.0,Daly City,940 sqft,"Dec 24, 2013","$640,000",37.689095,-122.48682,CA,Single-Family Home,640000,"$740,000",94015,Westlake,,,Sold,SAN MATEO
60,8 E Moltke St,2.0,2.0,Daly City,"1,230 sqft","Dec 23, 2013","$594,000",37.69418,-122.46417,CA,Single-Family Home,594000,"$644,000",94014,Hillside,,,Sold,SAN MATEO
61,614 Hanover St,2.0,4.0,Daly City,"1,150 sqft","Dec 20, 2013","$620,000",37.707153,-122.44965,CA,Single-Family Home,620000,"$715,000",94014,Crocker,,,Sold,SAN MATEO
62,177 Westdale Ave,2.0,3.0,Daly City,"1,960 sqft","Dec 20, 2013","$778,000",37.7063,-122.48233,CA,Single-Family Home,778000,"$931,000",94015,Westlake,,,Sold,SAN MATEO
63,75 Hyde Ct #1,2.5,2.0,Daly City,"1,530 sqft","Dec 20, 2013","$460,000",37.652237,-122.45243,CA,Condo,460000,"$584,000",94015,Serramonte,,,Sold,SAN MATEO
