v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22
4774,0,2,0.5,-0.5,sanjose,-2,0.5,-0.5,1,-1.5,2,1742,2,370000,0.5,1,459465,491628,422708,4310,64822095
4775,0,2,1.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,6060,2,421000,-0.5,1,592118,639487,544749,19789,19839802
4776,0,2,0.5,-0.5,sanjose,-2,0.5,-0.5,1,-0.5,2,3049,2,332000,0.5,1,448622,480026,412732,17541,19799387
4777,0,2,2,-0.5,sanjose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,874067,1031399,742957,0,2108694337
4778,0,2,0.5,-0.5,sanjose,-2,0.5,-0.5,1,-0.5,2,3484,2,378576,0.5,1,556781,606891,523374,-21987,19799572
4779,0,2,0.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,6011,2,121150,-0.5,1,629057,660510,591314,8426,19837947
4780,0,2,2,-0.5,sanjose,-2,0.5,-0.5,1,1.5,2,20037,-2,550273,-0.5,1,962059,1087127,798509,-7590,19779461
4781,0,2,-0.5,-1.5,sanjose,-2,0.5,-0.5,1,1,2,10769,-2,686467,2,1,1716974,2008860,1476598,76373,82960647
4782,0,2,0.5,-1.5,sanjose,-2,0.5,-0.5,1,-2,2,0,-2,0,2,1,467728,514501,425632,6142,2110544159
4783,0,2,-0.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,5625,2,392000,-0.5,1,463355,505057,435554,-4370,19568157
4784,0,2,-0.5,-1.5,sanjose,-2,0.5,-0.5,1,0.5,2,7710,2,393151,2,1,809533,858105,760961,-6843,19587734
4785,0,2,1.5,-0.5,sanjose,-2,0.5,-0.5,1,1,2,8276,-2,136077,-0.5,1,736921,781136,700075,8575,19817940
4786,0,2,0.5,-0.5,sanjose,-2,0.5,-0.5,1,-0.5,2,3528,2,329000,-0.5,1,617692,673284,580630,-12193,19701381
4787,0,2,0.5,-0.5,sanjose,-2,0.5,-0.5,1,1,2,12354,-2,323690,-0.5,1,914554,1015155,795662,16344,19586857
4788,0,2,1,-0.5,sanjose,-2,0.5,-0.5,1,2,2,29835,2,453827,-0.5,1,750174,810188,667655,2084,19785227
4789,0,2,1.5,-0.5,sanjose,-2,0.5,-0.5,1,1,2,11064,2,92816,-0.5,1,588121,652814,523428,-11664,19718564
4790,0,2,0.5,-0.5,sanjose,-2,0.5,-0.5,1,-0.5,2,3049,-2,106830,0.5,1,437304,472288,402320,3914,112093433
4791,0,2,2,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,5227,-2,0,-0.5,1,761838,868495,685654,2400,2111443070
4792,0,2,-0.5,-1.5,sanjose,-2,0.5,-0.5,1,0.5,2,5662,2,810117,2,1,878763,975427,799674,-8383,19582452
4793,0,2,1.5,-0.5,sanjose,-2,0.5,-0.5,1,-0.5,2,3528,2,463000,-0.5,1,659942,706138,620345,7864,19573969
4794,0,2,1.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,5227,-2,548804,-0.5,1,798653,862545,726774,1707,51074465
4795,0,2,0.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,5662,-2,65069,-0.5,1,472709,510526,434892,457,19715202
4796,0,2,1.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,6185,2,647436,-0.5,1,913736,977698,868049,5216,19603887
4797,0,2,0.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,5401,-2,0,-0.5,1,570316,627348,536097,0,2109132417
4798,0,2,0.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,6098,2,447000,-0.5,1,589110,630348,547872,4607,19837913
4799,0,2,0.5,-0.5,sanjose,-2,0.5,-0.5,1,1,2,10454,2,535000,-0.5,1,702406,758598,653238,3312,19784942
4800,0,2,-0.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,6000,2,324000,-0.5,1,430403,473443,387363,6809,19801671
4801,0,2,1.5,-0.5,sanjose,-2,0.5,-0.5,1,-1.5,2,1742,2,406000,0.5,1,565442,593714,531515,10076,69301957
4802,0,2,1,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,6969,2,732000,-0.5,1,952818,1048100,876593,14533,19763849
4803,0,2,1.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,7405,2,225363,-0.5,1,549874,588365,511383,-94,19784428
4804,0,2,0.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,7840,2,272759,-0.5,1,798870,870768,750938,8755,19760940
4805,0,2,0.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,6054,2,202908,-0.5,1,570916,616589,508115,18930,19770735
4806,0,2,0.5,-0.5,sanjose,-2,0.5,-0.5,1,0,2,4791,2,253000,-0.5,1,433378,468048,390040,5317,19723856
4807,0,2,0.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,7840,-2,73348,-0.5,1,927372,1020109,853182,25317,19687209
4808,0,2,1.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,6098,2,536383,-0.5,1,889047,942390,835704,5378,19788955
4809,0,2,2,-0.5,sanjose,-2,0.5,-0.5,1,2,2,51836,2,895000,-0.5,1,1244266,1393578,1082511,11222,19777045
4810,0,2,-0.5,-1.5,sanjose,-2,0.5,-0.5,1,0.5,2,6534,2,240000,-0.5,1,396344,455796,340856,-24886,19781674
4811,0,2,0.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,6098,2,292740,-0.5,1,418744,452244,372682,3558,19739019
4812,0,2,2,-0.5,sanjose,-2,0.5,-0.5,1,1,2,8276,2,620000,-0.5,1,758470,841902,675038,49215,19687113
4813,0,2,0.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,7361,2,355000,-0.5,1,454591,495504,422770,4148,19783469
4814,0,2,2,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,6534,2,995000,-0.5,1,1267456,1356178,1191409,14858,54772293
4815,0,2,0.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,5662,2,582000,-0.5,1,876737,946876,815365,6924,19696953
4816,0,2,-0.5,-0.5,sanjose,-2,0.5,-0.5,1,1,2,10454,2,1316000,-0.5,1,1626770,1756912,1480361,13091,19811865
4817,0,2,2,-0.5,sanjose,-2,0.5,-0.5,1,2,2,439520,-2,0,-0.5,1,0,0,0,0,2108196878
4818,0,2,0.5,-0.5,sanjose,-2,0.5,-0.5,1,1,2,10665,2,377449,-0.5,1,866821,944835,797475,1590,19676379
4819,0,2,1.5,-0.5,sanjose,-2,0.5,-0.5,1,2,2,144732,-2,0,-0.5,1,0,0,0,0,2108220113
4820,0,2,2,-0.5,sanjose,-2,0.5,-0.5,1,1,2,9583,2,448574,-0.5,1,840842,882884,773575,8252,19796754
4821,0,2,0.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,5974,-2,155850,-0.5,1,1053082,1147859,947774,-5511,19649417
4822,0,2,0.5,-0.5,sanjose,-2,0.5,-0.5,1,1,2,8276,2,658000,-0.5,1,855050,906353,803747,15808,19603730
4823,0,2,-0.5,-0.5,sanjose,-2,0.5,-0.5,1,1,2,11891,-2,0,-0.5,1,0,0,0,0,2108203161
4824,0,2,0.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,6969,2,321619,-0.5,1,565327,604900,537061,3015,19704079
4825,0,2,0.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,6098,2,468000,-0.5,1,612592,661599,563585,6751,19566423
4826,0,2,0.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,6534,2,201896,-0.5,1,471898,509650,429427,1562,19800971
4827,0,2,0.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,5009,-2,66885,-0.5,1,449282,485225,422325,2283,19732963
4828,0,2,0.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,6000,2,497000,-0.5,1,687042,721394,645819,2993,19769524
4829,0,2,1.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,7840,2,404000,-0.5,1,636135,693387,591606,-18891,19790388
4830,0,2,1.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,6098,2,654000,-0.5,1,760788,806435,722749,2251,19773743
4831,0,2,0.5,-0.5,sanjose,-2,0.5,-0.5,1,0,2,4791,2,304000,-0.5,1,463270,486433,430841,14197,19716364
4832,0,2,0.5,-0.5,sanjose,-2,0.5,-0.5,1,1.5,2,24393,2,757000,-0.5,1,1038070,1141877,913502,7205,19671119
4833,0,2,0.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,5662,2,271000,-0.5,1,400066,440073,368061,-2187,19727819
4834,0,2,0.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,5227,-2,43368,-0.5,1,426551,456410,396692,3461,19718019
4835,0,2,0.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,5662,2,427000,-0.5,1,627352,658720,583437,8273,19817458
4836,0,2,1,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,7841,2,753000,-0.5,1,952153,1009282,904545,3595,19689041
4837,0,2,1,-0.5,sanjose,-2,0.5,-0.5,1,-0.5,2,4000,2,562000,-0.5,1,686939,728155,638853,-602,19840158
4838,0,2,1,-0.5,sanjose,-2,0.5,-0.5,1,-2,2,435,2,298000,1,1,535224,594099,476349,4218,63065193
4839,0,2,0.5,-0.5,sanjose,-2,0.5,-0.5,1,-2,2,1306,2,456230,-0.5,1,703691,759986,654433,7103,19651186
4840,0,2,2,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,5490,-2,0,2,1,1073380,1255855,847970,0,2108402552
4841,0,2,-0.5,-0.5,sanjose,-2,0.5,-0.5,1,0,2,4640,2,73170,-0.5,1,542472,575020,504499,2464,19558570
4842,0,2,1.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,6534,2,953000,-0.5,1,1155491,1224820,1063052,14728,19836843
4843,0,2,0.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,7125,2,535000,-0.5,1,823934,980481,708583,-14552,19758939
4844,0,2,1,-0.5,sanjose,-2,0.5,-0.5,1,-0.5,2,3300,2,365000,-0.5,1,532672,569959,495385,8920,54771596
4845,0,2,1.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,5662,2,465000,-0.5,1,662719,709109,622956,7031,69303907
4846,0,2,0.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,5662,2,288214,-0.5,1,600936,636992,558870,11554,19705009
4847,0,2,-0.5,-0.5,sanjose,-2,0.5,-0.5,1,-2,2,902,2,148000,0.5,1,275219,291732,258706,3225,19739209
4848,0,2,0.5,-0.5,sanjose,-2,0.5,-0.5,1,2,2,30927,2,436524,-0.5,1,797063,892711,733298,-1001,19767011
4849,0,2,-0.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,5488,-2,39682,-0.5,1,408184,436757,371447,7958,19718323
4850,0,2,0.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,6098,-2,252838,-0.5,1,498487,523411,458608,5922,19715386
4851,0,2,1.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,7405,-2,294149,-0.5,1,703747,745972,661522,993,19821224
4852,0,2,0.5,-0.5,sanjose,-2,0.5,-0.5,1,-2,2,435,2,198000,0.5,1,370472,396405,340834,-13801,19573773
4853,0,2,-0.5,-1.5,sanjose,-2,0.5,-0.5,1,0.5,2,6969,-2,716967,2,1,964946,1157935,781606,-1000,82947774
4854,0,2,0.5,-0.5,sanjose,-2,0.5,-0.5,1,-2,2,435,2,184365,0.5,1,386518,409709,347866,33907,19829654
4855,0,2,2,-0.5,sanjose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,860561,1015462,731477,0,2108554706
4856,0,2,-0.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,5400,2,205534,-0.5,1,378765,412854,348464,7108,19725282
4857,0,2,-0.5,-0.5,sanjose,-2,0.5,-0.5,1,-1.5,2,1742,2,168070,0.5,1,385837,408987,358828,1209,19566172
4858,0,2,2,-0.5,sanjose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,878322,1036420,746574,0,2108554705
4859,0,2,1.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,6098,2,755982,-0.5,1,976965,1064892,869499,50936,19794881
4860,0,2,-0.5,-1.5,sanjose,-2,0.5,-0.5,1,0.5,2,5227,2,188005,2,1,495930,540564,466174,53415,19567184
4861,0,2,-0.5,-1.5,sanjose,-2,0.5,-0.5,1,1,2,8712,-2,0,2,1,699610,762575,629649,0,2108561701
4862,0,2,0.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,6000,2,491500,-0.5,1,629775,661264,585691,304,19758618
4863,0,2,-0.5,-1.5,sanjose,-2,0.5,-0.5,1,-0.5,2,3920,-2,0,2,1,762121,815469,708773,0,2109010450
4864,0,2,1.5,-0.5,sanjose,-2,0.5,-0.5,1,0,2,4356,1.5,360000,-0.5,1,513048,579744,482265,-2102,19776091
4865,0,2,2,-0.5,sanjose,-2,0.5,-0.5,1,1,2,8276,-2,96896,-0.5,1,818950,892656,728865,-5777,19779682
4866,0,2,1.5,-0.5,sanjose,-2,0.5,-0.5,1,0,2,4878,2,496027,-0.5,1,1333219,1399880,1213229,28008,19681177
4867,0,2,-0.5,-0.5,sanjose,-2,0.5,-0.5,1,1,2,10715,2,3024470,-0.5,1,3432868,4531386,2711966,-27501,19681448
4868,0,2,-0.5,-0.5,sanjose,-2,0.5,-0.5,1,2,2,131551,2,1136749,-0.5,1,1573958,1810052,1337864,-17478,19790243
4869,0,2,0.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,6534,2,274244,-0.5,1,579562,614336,538993,14111,19789538
4870,0,2,1.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,6435,2,334310,-0.5,1,979659,1077625,901286,-28441,19593625
4871,0,2,1.5,-0.5,sanjose,-2,0.5,-0.5,1,-2,2,435,2,685000,0.5,1,948349,1043184,862998,2334,19764385
4872,0,2,0.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,6141,-2,125402,-0.5,1,353719,410314,321884,-3238,19719768
4873,0,2,1,-0.5,sanjose,-2,0.5,-0.5,1,-0.5,2,3920,2,575000,-0.5,1,802658,858844,746472,11691,63066110
4874,0,2,1.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,6098,2,362000,-0.5,1,487813,512204,448788,4450,19733155
4875,0,2,2,-0.5,sanjose,-2,0.5,-0.5,1,2,2,35325,2,212228,-0.5,1,2210144,2431158,1922825,37003,19692604
4876,0,2,0.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,6000,2,555000,-0.5,1,676755,757966,642917,2097,19753322
4877,0,2,1.5,-0.5,sanjose,-2,0.5,-0.5,1,1.5,2,15246,2,976000,-0.5,1,1433658,1534014,1333302,8960,19766278
4878,0,2,-0.5,-0.5,sanjose,-2,0.5,-0.5,1,0,2,4791,2,278000,-0.5,1,394438,441771,354994,5472,19732898
4879,0,2,1.5,-0.5,sanjose,-2,0.5,-0.5,1,0.5,2,6098,2,313529,-0.5,1,495597,560025,446037,-2,19735369
4880,0,2,0.5,-0.5,sanjose,-2,0.5,-0.5,1,-2,2,0,-2,0,2,1,0,0,0,0,2108250467
